label,zero_crossing_rate,rmse,spectral_centroid,spectral_bandwidth,rolloff,chroma_stft,tempo,mfcc_0,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,mfcc_14,mfcc_15,mfcc_16,mfcc_17,mfcc_18,mfcc_19,mfcc_20,mfcc_21,mfcc_22,mfcc_23,mfcc_24,mfcc_25,mfcc_26,mfcc_27,mfcc_28,mfcc_29,mfcc_30,mfcc_31,mfcc_32,mfcc_33,mfcc_34,mfcc_35,mfcc_36,mfcc_37,mfcc_38,mfcc_39
hand_saw,0.07602799630220418,0.023503888,3451.1780517456623,4299.298912788029,7974.17977813225,0.51138586,99.56868231110285,-328.14435,129.24254,-8.20217,3.0708857,-2.593865,21.627407,-19.044283,12.547117,-7.50745,5.322347,-12.3709345,7.3469424,-7.8822813,4.790941,-5.0227504,6.217082,-2.9770684,1.9682595,-4.9654837,0.99192536,-1.7144186,-0.049826887,-2.48674,-0.84969574,-4.6208553,-5.110685,-3.6158507,-3.6993756,-1.2187146,-3.1841824,0.5786645,0.5414205,1.1879681,-2.530558,0.055954758,-4.59012,-3.7654529,-7.3708215,-4.3903623,-4.9864616
hand_saw,0.08257051189095127,0.025362125,3637.37302205702,4424.947529739591,8689.471817901682,0.5308501,122.10093182282162,-303.38535,129.73927,-9.975552,-3.9137504,-8.939175,27.722605,-21.74168,14.148719,-6.665922,10.34458,-10.519638,10.670969,-6.7484803,7.080693,-5.7634425,6.1535378,-3.0124552,1.2394884,-6.692712,-3.390494,-4.800334,-2.00643,-2.5010881,-0.2728171,-4.138753,-3.2450542,-2.435133,-4.6062965,-1.4322591,-1.1185482,0.6445207,-0.5944112,-0.45705092,-2.8054354,0.5983191,-3.6857595,-1.301695,-5.9635453,-2.2068703,-4.6883173
frog,0.12686815726508122,0.074302055,3600.9684437498213,2594.5366624621197,5888.856424920244,0.4329112,130.23357673902373,-224.57286,113.76166,-87.425026,64.377335,1.7533253,2.2333455,-2.7284544,15.923812,0.11747154,9.741934,-4.297055,3.67631,5.3765273,0.5926057,0.5348341,5.5484147,9.868256,-6.3674026,1.0687177,-2.2169735,0.21732198,0.5253097,-0.06710122,3.5766206,3.4667606,3.3437588,2.141663,6.4026694,1.0103401,0.6538437,2.1339612,2.8433323,1.5817608,0.71702886,4.6244144,1.0219718,0.5083841,-1.2006125,1.6281866,0.78546244
thunderstorm,0.009969547563805104,0.036418423,1173.0143674736855,3174.8642093684552,1373.778390552494,0.6668264,133.37560821655583,-480.08527,140.09473,82.25121,54.955418,29.755754,21.137486,14.943882,9.434683,5.6387587,4.090543,3.2161024,0.4440688,0.29404473,2.2549474,-0.6775399,2.4851584,0.79384816,0.98605776,1.5937759,0.43100423,-0.13753289,-0.36565962,-0.37340707,-0.13091496,-1.1844798,0.3965179,-1.4980177,-0.19076677,-2.291703,-2.2704818,-1.9123435,-1.7850673,-2.0239542,0.22108555,-2.247622,0.4480285,-1.7471493,-0.45905375,-1.3720896,-1.0776688
thunderstorm,0.0139652969112529,0.014028967,2112.751535267012,4072.4447546556944,4425.39798887036,0.6789182,126.3985029738849,-485.67938,139.86667,61.565845,37.975063,5.651084,9.238668,4.3582487,11.176735,2.540056,7.2205048,0.7904451,6.16619,-0.4121506,7.063541,-2.5219593,5.8180966,-2.3378618,2.4204102,-2.3071344,2.5299392,-1.2674361,3.7336729,-0.881548,2.961145,-2.3801942,2.6307178,-4.009738,1.0088366,-3.5132258,0.8313355,-1.8483827,0.64026105,-3.057138,1.6034878,-2.6434035,3.0676508,-1.796195,1.158163,-1.8263786,0.087818846
thunderstorm,0.011351689385150812,0.01994205,2617.0526362615265,4288.656853627252,6733.047917270882,0.69356906,125.2126822841189,-495.37274,121.36351,51.10739,41.12919,18.265291,14.848832,9.203179,7.494898,3.367825,6.389215,4.5319877,4.42591,-0.31109506,3.9346657,0.12173777,4.28659,-0.7654619,0.47085497,-0.49061257,1.6482767,-1.4914922,0.45165077,0.11336716,2.3792279,-0.58163387,3.525838,-0.3461733,2.4191258,-0.5450968,0.2972181,-0.22614655,0.29360852,-1.6630164,0.1104728,-3.1288202,0.90820754,-1.838608,0.72746414,-0.5214632,0.7062113
thunderstorm,0.015256806482018562,0.026076147,1237.8675130132758,3003.8813206508157,1519.8144757830626,0.636282,129.17697098200287,-434.80215,182.17477,64.937035,22.707651,-0.7694141,6.4928927,8.271874,4.331406,-0.48461455,2.9754333,4.2769556,2.737143,-2.0458953,1.2221047,-0.8228342,2.5890434,-2.9112656,-2.956115,-2.6883845,-0.015657974,-1.6387138,-0.30531818,-0.4936516,0.4154296,-2.4437823,1.1900582,-1.7704489,0.7711546,-1.8056482,-1.1207597,-1.0362717,-1.0397968,-2.3457623,-0.92908627,-3.1963866,0.9127265,-2.2118719,-0.18905364,-1.2666677,-0.2318899
door_wood_creaks,0.08683475928074245,0.021775343,3400.99872582777,3504.057429138383,6972.76093024942,0.552219,136.5324584222812,-360.5878,123.91381,-47.983562,17.484764,-10.528978,16.576603,-5.2300344,7.265489,-8.861619,-2.1665456,-5.0800157,-2.6769223,-5.5445914,-0.75981,-1.3513517,-1.1641561,1.1261119,0.2932518,1.4395303,-2.6472151,-0.26650694,-0.33055648,2.0237255,-0.31421563,-0.054172844,-0.28608447,2.7252865,1.9208859,2.5689187,1.3514783,1.0679506,3.1260786,4.25799,3.4364853,2.2456768,1.9804395,1.305175,3.7428944,1.8777753,2.3716006
door_wood_creaks,0.06850551950406032,0.04594593,2462.5100031595935,2340.2910398807912,4264.673361368909,0.49189475,132.50786780021278,-261.62872,170.82144,-94.47377,2.5110366,-38.587208,9.246542,-17.064583,-0.91233987,-16.223106,-7.8525004,-7.736361,-3.094373,-6.4744067,2.2995954,-5.2221727,-2.9121983,2.6548865,-2.6130621,-3.3930864,-11.868539,-4.184003,-3.9561136,7.218963,5.194709,4.0503025,1.213925,5.1599717,5.360068,6.658496,9.896464,1.0921746,2.8032062,5.489264,2.783935,1.5939217,2.7083466,3.3627834,6.6432943,2.3893495,1.318193
door_wood_creaks,0.08156109520011601,0.050595514,2905.7021242853757,2531.79440107749,5251.303744924594,0.5621083,133.40028955033796,-224.58556,150.49356,-111.53493,4.201766,-54.809032,8.176944,-23.380165,3.5368683,-18.77943,-0.36639297,-11.852239,-2.1481085,-4.116432,4.0100236,-9.073303,-4.781156,0.96041936,-5.714986,-3.9708805,-10.032931,0.261323,-0.66743803,7.4746943,3.6568427,2.261117,-1.402432,7.6561837,5.7694497,7.1254015,7.8950715,1.0648738,0.43954733,8.425703,1.4693296,1.6553681,1.8723351,2.443103,8.462823,-0.3879699,2.1155262
door_wood_creaks,0.0835878589037123,0.04826525,3403.611839005075,3217.628084919146,6783.158828487529,0.50714236,121.62688631006179,-244.76465,126.2419,-93.399124,5.301191,-47.8501,19.878302,-26.889225,5.4837775,-22.116625,-2.2140696,-15.038285,-1.194494,-9.88619,1.3572198,-9.34551,-5.5451083,-0.8642163,-0.07407755,4.361335,-5.6747766,2.0164511,0.03761756,6.2232795,1.6002913,1.2844218,-2.9628866,1.5318261,2.355837,7.3625546,4.8016167,1.9027762,1.7643596,7.1967463,1.2624521,-0.27278295,-0.8557113,3.7353413,3.3669364,1.8536307,2.9210281
footsteps,0.09055974477958237,0.044166684,3683.7737235998384,3439.006293786485,7638.041980858468,0.6282282,127.68184854288461,-257.52713,80.524704,-27.756317,36.409267,-14.510525,21.44935,-6.590408,14.064496,-3.0585048,11.493373,0.08793535,5.1744947,0.7349168,3.637478,3.758037,0.9611423,6.2223105,-0.8558799,5.586097,-0.59892374,3.7047648,-0.50852436,4.2974334,-1.1124703,3.5602186,-0.672775,2.1362948,0.44357896,0.3293248,2.3548603,0.48573583,2.432947,-0.5603127,2.7012904,-0.062499035,2.809416,-0.23913886,2.8851683,-0.318091,2.1839404
footsteps,0.07346990102958237,0.024535598,4046.328249063904,3998.5987554812223,8752.722479517111,0.76271844,109.73556208964801,-309.64374,98.3968,-49.16074,47.66679,-22.578913,34.78731,-13.721859,28.048815,-6.4416394,19.63274,-0.11354564,10.81035,5.5583115,7.460009,5.563178,3.0324724,9.798772,-1.4597358,11.481013,-0.32682317,8.029847,-0.92618185,8.295478,-0.5032727,6.4907265,0.38271308,4.7173166,2.608104,1.5601975,3.3499804,1.5046135,4.3516374,-0.49517876,4.3958297,-0.7108498,5.077187,-1.282211,4.279353,-0.83678687,3.6983826
footsteps,0.029876921403712297,0.042237382,2926.272992210687,3765.4097516653446,6918.15352650087,0.7717566,114.35522461609185,-305.90646,107.701256,-23.881742,24.1862,-9.696505,26.048445,0.3853402,17.449594,-0.49305028,13.95394,7.0851593,6.6501265,7.8419056,5.0463314,7.084032,2.5970356,7.2647867,-0.2517489,8.172823,2.753807,4.7972116,3.3689034,4.984109,2.6332016,3.3811786,1.6636792,2.709247,3.8147173,0.97091824,4.0183997,1.7411718,3.0141296,2.0344162,2.8793435,1.5875653,2.928827,1.1453966,2.5452855,2.0214236,2.3758693
footsteps,0.05090247063515081,0.03998495,3558.0836863249115,3907.6287365738635,8015.89723662268,0.74159056,129.48527420005448,-278.44763,109.47391,-36.995163,37.256744,-21.755812,35.134808,-9.107159,23.378857,-7.628734,16.132109,1.4694089,10.068445,6.0532336,6.049379,6.1542006,1.4692028,8.927609,-2.0898042,9.854556,-0.9934096,6.5902677,0.6737128,6.7119117,0.27075747,5.0473204,0.41512993,3.9584045,3.6246018,0.85036594,3.2118871,-0.053430963,3.460196,0.40227073,4.054388,0.03180899,4.1948214,-0.7053406,3.4878201,0.24645019,2.26099
crackling_fire,0.08117477523201856,0.0034072874,4369.210394581355,4338.06585922014,8920.041962732019,0.33538538,116.1462536568143,-508.39624,101.34594,-18.971273,13.322216,-23.800858,3.3310843,-30.45983,-3.3474813,-23.804094,-2.3260221,-10.377831,9.369614,-7.531232,3.638147,-5.108293,-1.9118748,-3.5392296,-2.6379683,-8.182526,-4.969856,-4.2765994,-7.532938,-2.9140234,-8.446994,-2.1847281,-1.8149114,-5.619136,-3.3024886,-2.95578,0.004029595,-5.9177127,-1.9429132,-5.105218,-0.74490356,-3.0860581,1.2804685,0.7994664,0.756006,0.6722868,0.61077255
insects,0.03521402805974478,0.06608168,3761.85615758948,4894.272195609023,9877.495105858468,0.7108841,125.50983120343761,-247.0059,98.44672,18.79189,37.27725,-0.19274583,21.589527,4.6130247,28.544016,-8.365198,15.22543,6.867884,4.042542,2.1341903,15.269701,-0.52661365,7.8112226,5.1556644,7.9796762,-3.7866092,7.7891707,0.9325087,-0.98741287,-0.4994723,1.1684643,-3.8700373,3.0492382,6.55926,6.0502753,8.179288,8.138555,3.3768466,-1.5792851,-1.2654387,-4.894308,-0.9950531,0.21124798,1.40668,-1.4050122,1.5062383,-1.4436399
insects,0.06455735208816706,0.048997454,4279.083549969261,4952.359402659172,10729.580440654003,0.5763527,124.41618842985241,-238.15791,101.20824,7.661793,45.50314,-11.411058,22.018366,-4.613124,39.34327,-20.517447,20.110178,1.8750226,4.7263927,-9.901171,23.650114,-4.906925,7.475972,5.021563,12.399009,-8.062151,9.954521,2.4344778,-1.7052524,-6.4069014,3.6912286,-5.764031,0.5106976,6.162354,8.670279,4.292141,6.685579,3.2025745,-4.281763,-2.0983853,-2.3296142,1.3265314,-3.2771664,2.0865643,-1.3379962,2.037179,1.0427569
crackling_fire,0.18129848825406034,0.003987254,8562.160996465116,5663.10846284444,15343.481388667344,0.684589,116.26848897911833,-507.21396,22.818789,31.00863,15.70685,4.520116,14.062389,2.8092566,5.0696273,2.6210232,0.6461759,2.805105,4.6008506,-2.0072274,1.1084738,0.34032732,-1.2859691,0.5537649,-0.87365806,-2.8308773,-0.6835647,-0.28565073,-2.1066225,-2.1472259,-1.1037996,-1.5661305,-0.7415287,-0.909367,-1.397409,-0.59349716,-0.31904715,-1.7844862,-1.6942616,-1.5333059,-1.1903541,-1.3727912,-0.76870376,-1.1102004,-0.42957577,-1.1098766,-1.0080792
insects,0.08247987964037123,0.026879193,3591.3088770755808,3786.199334613232,7138.681504676624,0.48854277,113.15415886680026,-311.69308,113.14213,-24.358297,53.92763,0.14786029,6.9806128,-7.4325595,14.091929,-4.68475,10.297935,-10.229854,10.28705,-1.4382156,5.611141,-4.8021555,3.9549894,-3.3474908,-2.647563,-4.007057,-1.4447548,-6.3835816,-3.605448,-3.7014365,-5.3647676,-2.123121,-1.8091816,-3.4417706,-1.7705126,-0.9406719,-1.8103184,-3.1847386,-2.175334,-1.2378647,-2.8482182,-2.1143715,-2.732804,-3.516694,-4.2067204,-2.334909,-4.8811526
insects,0.06668607707366589,0.019553687,3822.2388118679114,4257.674603830841,8356.981175681554,0.46117842,125.96573414602162,-315.55374,108.97248,-24.852406,44.01158,-3.6259918,14.91952,-8.312625,22.713394,-8.201751,11.712668,-11.36807,9.10355,-5.249331,5.4003606,-6.328579,3.166887,-1.3748047,3.725957,-4.011556,0.50099003,-2.208428,-2.0731258,-3.5668101,-3.787762,-2.5580902,-1.2333753,-3.101718,-5.0765066,-4.400516,-6.535518,-6.263211,-5.304798,-1.9766988,0.02348055,5.4953103,5.97858,4.5210214,-1.5417254,-6.1017947,-8.0940895
laughing,0.03612714798433875,0.02655162,1550.1709262264262,1701.5064343856907,2741.5614577291185,0.18727566,193.58079896391712,-425.451,72.99485,-28.754868,-11.6297245,-9.718461,1.1798246,-6.3542113,-4.574584,3.1928484,-3.9337518,4.1404576,12.890514,2.6361165,-2.4434261,8.168252,11.432304,2.8308992,0.13923267,0.5366257,-3.3482232,2.5680983,4.3693724,0.0009986098,2.216327,2.3303294,3.011384,3.5798638,1.7246555,2.1357877,-0.097826324,-0.8624336,1.8180475,0.9264063,-0.35331988,0.08518713,1.5758156,0.23391189,-1.5311137,0.41719458,1.4494724
rooster,0.033959904292343385,0.028245455,1057.778669259799,760.7624868784262,1695.6772948085847,0.083335385,144.28331109375452,-508.41394,18.588585,-39.289597,6.855757,-2.1039295,-0.59081167,-12.464742,-6.4168057,1.7045845,8.435328,12.548829,7.445347,4.627207,-2.1408231,-0.035968542,2.1497338,2.016124,-0.39135388,-0.8292239,-2.1297739,-0.93113124,3.6037762,4.1591244,-0.56242603,-3.620159,-0.1360206,-1.5198163,-0.7266779,3.6677828,2.8711414,1.4394832,2.852957,2.3882618,0.94637924,-2.8365152,-3.2157507,1.6771599,-0.7306304,-0.51615864,-1.0925246
breathing,0.07725039878190255,0.017386058,2966.9877425608206,3307.695325545746,5803.872716067285,0.5579931,122.35638371418551,-332.77438,134.46944,-42.403255,14.251676,-20.73032,30.97061,-9.67284,11.8930025,-8.437299,8.4615345,10.821964,16.146313,-6.4342737,-1.5954604,3.7374845,1.8547643,-8.685188,5.9475207,14.785952,2.0074508,4.221587,7.584535,0.44642976,2.8300023,11.530654,3.493564,2.7309055,4.4247,-0.021926224,-0.3410534,2.7027185,4.872146,-1.3771179,-2.8904948,1.8928684,2.513407,2.37826,2.7492738,4.0401607,0.8089783
pouring_water,0.13779953958816704,0.023636479,4536.555141399765,3535.179639669751,8097.433634534513,0.4935195,126.30907125843093,-339.81998,72.99166,-78.56199,32.865368,-16.227627,8.008112,-17.42528,5.121506,-3.8327672,17.106495,0.2837383,12.842036,2.2551455,8.82891,-3.330383,7.704077,1.475752,-1.1548711,-1.6943839,-1.0808157,0.91931593,2.0097852,-2.0011294,1.2151952,1.9850914,1.3259802,1.3831186,1.4974532,2.9650114,-1.7013489,0.77026665,-0.6924485,1.1079024,-0.48272577,1.3734862,-0.2775791,0.40757066,0.18201625,0.3383795,-0.8416043
pouring_water,0.19426909621519722,0.026947118,5924.855800558284,3468.6091094669555,9359.649049267691,0.4833243,127.54157814899719,-337.41052,29.652529,-74.74452,51.258663,-20.045008,15.662662,-18.60512,1.5020947,-4.8239994,16.452856,-2.595352,18.039803,5.9379683,8.089742,-1.7686578,8.777479,1.5613439,-3.011627,-1.3280987,1.3762378,2.6831043,1.5133997,2.6674974,3.1951382,1.3195966,-0.90844584,2.9467387,-0.3976323,1.1108947,0.23953,1.1569316,-0.942321,2.8407128,-1.2224236,0.30925772,-2.9595957,-0.6638709,0.079597436,-0.58493054,-0.29769054
toilet_flush,0.10842902588457076,0.025329564,4648.893703503913,4604.069845326343,10240.112248042344,0.60713345,123.20206280853007,-314.35956,89.31898,-26.145605,29.19279,-18.870354,22.992605,-12.485248,9.231545,-11.246624,10.1294365,-9.063173,6.5300436,-5.05929,6.883207,-7.2570944,1.8638408,-9.289893,1.1588721,-4.1996717,4.811698,0.7476154,3.669042,-0.07765364,1.1322218,-0.645194,0.80407727,3.3515654,3.155007,4.5251303,1.5522249,3.0603826,-0.17562038,1.5627192,-1.2985225,2.3795984,-0.32812986,2.3976264,-2.1135738,0.8768032,-1.4670635
toilet_flush,0.07923864377900232,0.07384514,3692.4618987361287,4099.075050142704,7922.520075043503,0.5084235,118.09415571260406,-231.09595,102.356384,-17.064106,37.05455,-1.476192,23.031805,-11.135334,11.088168,-10.821996,2.5261571,-18.375372,-0.8035059,-6.905062,0.106240824,-4.8412676,1.8594761,-4.960624,-3.4846814,-7.157549,-0.93435717,-1.3264662,4.0852423,3.2654052,6.7093935,2.9469717,0.4906588,-2.2125707,-1.3290963,1.6956867,2.642624,0.2606318,-0.9058665,1.7793269,0.53179634,-1.3826631,0.38597727,3.2708619,2.0678215,1.4121423,-1.9300867
laughing,0.011978184817285383,0.0075877085,583.3637634597555,822.5092289831229,1199.064675174014,0.08003699,165.43119620748078,-581.9092,29.414198,-3.1619606,-0.62985224,-1.5554562,2.0487869,2.0774434,3.5708988,2.0904791,0.7194773,3.9331865,3.559898,-1.7363392,-0.49007437,-1.0715141,2.2294512,3.5825064,3.3774593,0.4557311,4.600396,2.9728332,-1.6541414,-0.014328056,-1.8748596,-2.0891285,-3.127495,1.5193303,-1.5490196,-1.3044751,-1.224667,-1.0916594,-0.45329288,0.25508505,-0.05931301,0.22857893,1.4012806,-0.3031294,0.9533285,-0.2288644,1.4158064
insects,0.03964028059744779,0.057183914,3204.9639074924216,4573.573833589597,8382.011650775812,0.53194845,129.07492546050025,-238.15291,122.158936,3.5744822,27.245518,0.32185933,31.386791,-2.0763433,21.426434,-10.015792,13.356811,-8.699618,12.267896,-7.1154885,8.90322,-7.37163,4.100572,-8.28199,1.9575803,-8.878846,-2.2598178,-10.825428,-6.265616,-10.867547,-6.61177,-8.692478,-3.3205612,-1.92002,3.1731641,6.1663795,5.7767053,3.1576126,-1.497098,-3.5513844,-7.1377463,-6.360894,-8.142685,-3.0667553,-5.5154266,-3.8672118,-7.9884534
insects,0.0336982036687935,0.05268926,2986.1409408550167,4488.533107369792,7787.425454973898,0.6097305,130.8999086104807,-258.55106,126.38228,4.6300616,30.177794,0.7907043,34.182972,-1.2403054,22.625145,-9.536014,16.913889,-8.46367,16.036743,-4.914705,12.24214,-7.653573,5.6356688,-9.67443,1.4542983,-9.957293,-2.123757,-10.735259,-5.7607417,-10.504468,-5.0670395,-5.2508097,-0.92426217,-0.4211574,1.6270698,2.714378,1.1878492,-0.38800317,-3.3453631,-3.3498507,-7.3923616,-5.4051,-7.6274366,-2.2374713,-5.0672903,-1.4430152,-5.412529
insects,0.04070067792923434,0.056727428,3370.3175780350716,4649.621569943734,8737.584287993039,0.55523527,121.73736979083144,-234.93391,122.84727,0.22227135,26.365791,-4.229041,30.687939,-4.9142833,21.769304,-11.728063,16.626604,-8.626859,15.5387745,-5.05951,13.485991,-7.490164,7.6049395,-9.11114,3.1826696,-9.410154,-1.5776206,-12.679146,-5.801288,-12.528586,-6.2548327,-8.42248,-3.0174875,-3.968821,-0.1473427,0.13740316,-0.7490378,-1.0961797,-3.312119,-2.6646316,-5.2152963,-3.5964751,-6.6366634,-2.6630917,-7.260204,-3.4270673,-7.281751
insects,0.05359084976798144,0.06612128,3514.316053559742,4636.953373549731,8980.394884715777,0.4374347,123.73003735449738,-194.22404,123.08881,-9.605364,15.465866,-6.754222,31.295456,-5.311811,19.696684,-14.427585,13.73633,-10.654023,15.739366,-5.803115,14.250165,-6.270809,7.4222527,-8.61842,3.5585196,-11.034353,-2.4269402,-12.948446,-6.3070602,-13.432341,-7.9864,-9.313435,-1.8298913,-1.279058,4.475174,7.529375,7.968871,4.0648327,-2.6878464,-5.040838,-8.920394,-6.4824047,-7.895715,-2.7163663,-6.9698625,-4.345238,-9.188402
church_bells,0.04443359375,0.09828591,1267.3889877179738,1391.086347811568,1960.9703541908352,0.39536893,121.3143124239573,-239.21954,240.7463,-34.823696,-30.260939,-2.308442,-8.992672,-5.8321757,0.2609967,-4.358692,-8.225566,-2.3444128,-3.8445091,-5.851786,-3.2682698,-1.5306321,-1.801542,-5.635844,-6.6468887,-4.9865274,-4.0185328,-3.078326,-1.5462408,4.1373663,3.5808933,0.6485862,-0.16410127,-5.2283745,-5.7382894,-3.4449825,-1.1465923,-3.4628901,-8.559005,-5.6596537,-2.8955555,-3.5976818,-5.211559,-4.0843368,-2.2814417,-4.401222,-8.204125
church_bells,0.04314321708236659,0.13659991,1295.2252919548187,1440.4473443705149,1859.649389138631,0.41864982,123.81865770830014,-196.71756,224.70909,-35.858215,-22.07082,-20.798897,-11.092889,-0.49687475,-6.830415,-2.9569304,-10.205791,-3.527892,-1.5533702,-4.642249,-3.0372572,-2.7410402,0.30053183,-3.5989082,-3.7726457,-0.82227397,-2.4364254,-3.690895,-2.3164647,1.5219176,2.1324153,2.3311121,1.5710166,-1.3653556,-2.6577704,-3.1998231,-3.1792688,-6.176382,-8.210873,-4.4388356,-2.0559628,-4.6106186,-8.829092,-7.589618,-1.7526597,-1.9149187,-8.0903845
toilet_flush,0.08553531938805105,0.18463348,3653.964342508592,3962.422934785577,7470.073004277842,0.49956477,123.94434343208998,-79.35434,111.299904,-34.312695,25.541645,-14.997969,12.273909,0.2401783,15.678749,-8.211824,4.9993997,-6.004579,7.6680393,-10.76698,-2.6014915,-13.073,-2.916198,-12.843534,-1.31431,-8.313881,2.3438938,-3.9846563,3.5941522,3.0916803,9.147167,6.883732,6.2777514,2.9372904,1.7680426,0.44144616,-1.9055864,-0.9468022,2.4631376,4.1807585,1.0822202,0.6487609,-2.5944738,-0.40558082,-3.1127,0.6557916,-2.8905332
crow,0.02693250616299304,0.067419566,1231.827689389841,2068.418705822461,1892.8734728465777,0.6665618,120.28053760891903,-282.62912,197.27756,-18.943592,-7.0250382,8.20791,29.365116,26.241589,13.90868,-2.2904053,6.122409,3.6126683,9.439248,2.2545877,1.6156204,1.2466154,4.1291595,-1.3372911,-3.9040804,4.068915,3.2024405,1.3183401,0.524365,2.2100801,-1.767185,1.2726514,1.8535751,2.8273196,2.4407089,1.825633,2.3082297,0.19059955,1.8356265,0.29013535,1.1741496,0.21166211,1.6869829,0.6619427,1.2029469,-1.0315826,-0.6706687
brushing_teeth,0.16144775957076565,0.009276018,4962.097504280271,4015.0354837129667,9564.239459469258,0.5222356,150.75787948062583,-334.49066,81.34364,-58.87345,44.42246,-32.01526,29.186222,-14.224863,42.3368,3.5251513,16.729128,-12.030989,8.752461,-9.716769,10.764652,3.0913808,15.861074,-1.7866306,4.471305,-0.5806311,2.2904787,-0.57612854,2.7157817,4.4275737,0.69082034,0.6491535,-3.6402426,1.8713951,-1.7801837,2.9264233,-4.102223,0.10665433,-2.0739064,0.9763255,-3.2937393,1.2310315,-0.14546348,1.780418,-3.10769,-0.77755636,-2.045593
breathing,0.11736196708236658,0.018699696,4097.435292302632,3987.470190547211,8137.952028349768,0.51685876,155.54557518371885,-338.92816,96.18045,-45.598934,19.038677,-0.23624316,12.625367,-7.930233,5.437891,-14.107933,-3.8533742,2.8299053,10.129261,-2.0585082,-5.6662784,-1.3123775,2.4065797,-1.4260503,-1.2254931,-4.307853,-1.7060779,-2.351246,0.26404804,-5.7495837,-0.13418636,1.7864382,2.04559,-3.0513241,-3.0290108,1.9989305,-0.66612804,-0.1548309,-1.0439023,-0.6874164,0.6318923,5.5941486,1.7926319,-1.2676092,2.1215258,2.760766,-0.9115424
breathing,0.05428758519431554,0.003090707,1955.570106584844,1884.0291955612968,3930.434083164153,0.23381728,126.25175338546315,-698.1147,45.544746,-21.23601,10.935692,-2.5321195,9.003757,-4.0900264,3.8877711,-6.375998,3.3064423,-1.3447741,7.8551188,-4.474357,0.07732419,-2.9918528,3.480957,-3.533174,2.768357,-2.1593847,1.4147321,-3.3586109,3.0311594,-4.630896,1.511523,0.06552003,1.2225313,-4.011493,1.2171707,-0.43207106,1.3034543,-1.236717,1.2767173,-1.9373374,2.3470855,1.1219481,0.7446637,-0.22676688,1.4054352,-0.16678472,0.87925804
engine,0.012756489269141531,0.32461432,1215.6591293085648,2233.598050568268,2632.3966112601506,0.6488327,116.22266731232456,-172.84099,163.78267,-7.985281,74.576096,23.93107,29.95155,9.117423,-11.465921,-7.0705504,6.342117,15.269658,-5.4428463,2.6246626,4.2507033,2.7344735,-2.947171,-2.0549014,7.0922546,-0.124164835,0.1663238,3.3737588,6.8426676,-1.9087019,-1.0416319,1.0066115,-3.1088908,2.358101,-5.1378675,-0.10398245,0.7133021,-5.067631,0.6189212,-2.4396813,-1.6397771,-1.0521276,-1.39309,-3.5694788,-4.9736657,-3.1662412,-4.201887
airplane,0.017016205046403714,0.086919665,722.9743716018655,842.1688658082002,1279.851657663863,0.43520352,127.61265146638559,-325.9192,262.3908,4.0542645,-28.28876,18.103802,-1.2718029,-5.1718745,12.393255,-2.932649,-11.995461,-1.9182367,-7.6464343,-10.580897,-0.081467986,-3.244236,-10.117402,-5.1012673,-5.6467586,-11.302232,-8.588088,-5.116729,-5.414702,-5.396659,-7.6728578,-9.451336,-6.5144854,-4.90508,-6.1467957,-5.861617,-5.4633665,-6.1242695,-6.5616593,-7.0604258,-5.7127795,-2.1286414,-0.29961556,-0.1862829,0.41655624,0.16423534,-0.40845504
airplane,0.02009770156612529,0.3712712,915.9895657382775,1203.2913888829573,1728.1519630945475,0.5587062,120.52243441768898,-160.6712,263.18863,-24.383461,-17.210793,25.123213,6.029366,-11.598412,2.2448163,2.6742604,-8.592098,-9.257464,-12.68373,-16.251205,-8.133429,-4.3113194,-11.408522,-12.610062,-5.7863097,-4.811791,-6.8242393,-7.1015964,-6.0150833,-7.154109,-9.80904,-10.468621,-7.7213173,-6.027815,-8.00115,-8.679089,-7.189286,-6.2926073,-6.1196833,-5.3927717,-3.4991136,-2.7113562,-2.454626,-2.192699,-0.5704562,0.45282277,0.2698648
airplane,0.014547609121229698,0.12055829,653.2650006543986,805.1911460503788,1275.5550092444896,0.48557955,125.37970359329194,-294.93845,247.60034,12.308401,-25.056341,25.648603,14.557992,-3.7722578,4.683399,0.35087073,-3.470554,3.9120805,-4.304796,-15.232259,-8.743608,-5.082698,-9.090084,-7.3002,-8.040099,-13.352034,-10.921234,-7.13397,-9.642397,-9.315257,-5.4168415,-4.8613434,-5.141418,-4.4290404,-4.6924944,-4.143411,-3.227667,-3.7163815,-2.8757524,-1.0585597,-1.5644237,-2.4362276,-1.8877995,-1.9580072,-2.4589286,-2.4442277,-2.8132024
rooster,0.10973413029292343,0.04494283,3489.201099293913,3229.129505504214,5557.1151981221,0.21609598,130.2861757522919,-512.76965,23.460415,-32.26104,-31.746054,-14.716473,20.693121,-9.952145,-12.809741,-12.343106,13.524035,27.996635,13.266934,0.7482413,-18.484764,-6.272636,-0.6152198,-10.785814,4.7502313,8.64403,-2.6576595,3.730319,3.262516,-2.0690165,-5.5485034,-6.911053,-0.34655324,4.9236784,-0.12971988,-3.893693,-1.0926515,1.0556353,-1.9364687,2.7537735,1.444835,-2.926209,6.656431,-2.4454396,-2.898618,0.4211397,0.9387274
